Gene.symbol,adj.P.Val
RLF,0.8536
NPFF,0.8536
GHRL,0.8536
RCC1L,0.8536
LRRFIP2,0.8536
ASCL1,0.8536
COMMD10,0.8536
THOC1,0.8536
TM2D3,0.8536
CRY2,0.8536
C9orf57,0.8536
PDE5A,0.8536
ARL11,0.8536
SGCE,0.8536
FAM156A,0.8537
POLR2J4,0.8537
INTS1,0.8538
PCDHGC4,0.8540000000000001
EIF3M,0.8540000000000001
GULP1,0.8540000000000001
LINC01538,0.8542
CLYBL,0.8542
CUTA,0.8542
TPI1,0.8542
LMOD1,0.8542
NME2,0.8542
LOC644285,0.8542
SAMD8,0.8542
LAT,0.8542
MAD2L1BP,0.8542
SYT17,0.8544
RPP40,0.8544
PIK3AP1,0.8544
LGR6,0.8544
LIMS1,0.8544
STRADA,0.8544
CCIN,0.8544
LOC100652930,0.8545
OAS3,0.8546
ARSD,0.8546
CTAG2,0.8546
NECTIN4,0.8546
SLC25A10,0.8546
GALNT1,0.8546
KALRN,0.8546
ANXA1,0.8547
SCRT2,0.8547
DARS2,0.8547
ARMC10,0.8547
PSMD12,0.8547
CTNNBIP1,0.8547
KANK1,0.8547
EYA4,0.8547
ATP9A,0.8547
ANAPC2,0.8547
FRRS1,0.8547
ASB8,0.8547
LOC101929011,0.8547
NAP1L4,0.8547
NTN3,0.8547
TBX6,0.8547
GLA,0.8547
CISD2,0.8547
TCEAL9,0.8547
HNRNPH2,0.8547
COMT,0.8547
HIVEP3,0.8547
BEX4,0.8547
TCL1B,0.8547
PHF10,0.8547
EIF5,0.8547
OR52N5,0.8548
DGAT1,0.8548
GPR141,0.8548
MYCL,0.8548
GDF1,0.8548
HSD17B12,0.8548
PSMB9,0.8548
LINC01173,0.8552
LIN7C,0.8557
PCDHAC1,0.8557
HOXB5,0.8557
PPP2R3A,0.8557
PAX3,0.8557
IL3,0.8558
OR14C36,0.8559
KDM2B,0.8559
PCDHA6,0.8559
FOLR1,0.8559
EIF4A1,0.8559
CLN8,0.8559
GRB10,0.8559
ZNF827,0.8559
LINC01479,0.8559
MRFAP1,0.8559
CELA2B,0.8559
OTOF,0.8559
RNF187,0.8559
A2ML1,0.8559
LOC101930049,0.8559
PLEKHO1,0.8559
APOF,0.8559
POLR2J4,0.8559
PGAM2,0.8559
ITGA4,0.8559
LINC00226,0.8559
CAMSAP3,0.8559
VNN2,0.856
ABCC11,0.8561
PANK1,0.8561
F2R,0.8564
RBBP5,0.8564
MMD,0.8564
TCAF2,0.8564
DIP2A,0.8564
ARPC1B,0.8564
FAM212B,0.8564
NOP56,0.8564
RALGAPA2,0.8564
SF3A2,0.8564
FREM3,0.8564
FERMT3,0.8564
C11orf58,0.8564
RALYL,0.8564
DDRGK1,0.8564
NCF1C,0.8564
C4orf17,0.8564
FMO2,0.8564
STK4,0.8564
IKBKAP,0.8564
AMY1B,0.8564
NTMT1,0.8564
LOC101927640,0.8564
PLD3,0.8564
BTBD10,0.8564
CREBRF,0.8564
PSMD8,0.8564
WDR12,0.8564
CENPF,0.8564
ARHGAP35,0.8564
PABPC1,0.8564
ZNF641,0.8564
ZKSCAN8,0.8564
CHL1,0.8566
KIAA0226L,0.8566
HOXC5,0.8566
CD5,0.8566
FGL1,0.8566
E4F1,0.8566
RSBN1,0.8566
MKS1,0.8566
UNCX,0.8566
ZNF197,0.8567
LOC101929123,0.8567
STXBP1,0.8567
IL17C,0.8567
SH3PXD2A,0.8567
FNBP4,0.8567
BICDL2,0.8567
KRT76,0.8567
KRTAP15-1,0.8567
IMP4,0.8567
MIR7515HG,0.8567
MYO1B,0.8567
FFAR4,0.8567
DCUN1D2,0.8567
CBL,0.8568
LRRC2,0.8568
TTTY2,0.8568
TMEM267,0.8568
IDH1,0.8568
TUBG1,0.8568
FRK,0.8568
TXNL4B,0.8568
FRMD6,0.8568
SEPT10,0.8568
IFNA2,0.8568
LOC285147,0.8568
ELP2,0.8569
SPACA5B,0.8569
CYP21A2,0.8569
B3GNT2,0.8569
IL17RC,0.8569
AOC3,0.8569
ZNF792,0.8569
PIGS,0.8569
PLEKHF2,0.8569
SEMA4A,0.8569
TMTC3,0.8569
ABHD13,0.857
RABEP2,0.8571
ZNF430,0.8572
TSPAN1,0.8573
CMKLR1,0.8573
MRPL11,0.8575
SAMD12,0.8575
PLSCR1,0.8575
MRPL36,0.8575
TALDO1,0.8575
AGO3,0.8575
MLN,0.8575
DNAH12,0.8575
GREB1,0.8575
OR1D2,0.8575
CCDC134,0.8575
SNUPN,0.8575
HSD17B2,0.8575
LRRTM3,0.8575
BNC1,0.8575
PPP2R5D,0.8575
ZNF781,0.8575
VEZT,0.8575
PDE1C,0.8575
MSH5,0.8575
NCOA4,0.8575
KCTD15,0.8575
LOC338694,0.8575
HCAR2,0.8575
FZD4,0.8575
MBNL3,0.8575
GJB3,0.8575
PKIG,0.8575
MRPL28,0.8575
PPM1A,0.8575
HIGD2B,0.8575
PPHLN1,0.8575
SMYD1,0.8575
SUN3,0.8575
IGSF22,0.8575
ATR,0.8575
CFAP70,0.8575
HINT3,0.8575
TCL1A,0.8575
ZSCAN10,0.8575
ZNF319,0.8575
FIRRE,0.8575
MTHFD1L,0.8575
YTHDC2,0.8575
ZNF32,0.8575
LOC100652911,0.8575
PLEKHA4,0.8575
SLC1A6,0.8575
SNX7,0.8575
GDAP1,0.8575
A1CF,0.8575
CD79A,0.8575
TCP1,0.8575
LRRC24,0.8575
MAGEA6,0.8575
MGAT3,0.8575
PSMC5,0.8575
ONECUT2,0.8575
IFITM4P,0.8575
B3GALNT1,0.8575
RPL10A,0.8575
MARCH6,0.8576
RACGAP1,0.8576
MORC3,0.8577
SLC38A10,0.8577
DYRK4,0.8578
DALIR,0.8578
CDK8,0.8578
DYNLL1,0.8578
ZFP14,0.8578
SHROOM4,0.8578
LOC101928406,0.8578
MYH11,0.8578
PSD,0.8578
CTSH,0.8578
HIPK4,0.8578
PSMB10,0.8578
ALG13,0.8578
ATG9A,0.8578
EML6,0.8578
WSPAR,0.8578
TRAPPC6A,0.8578
MAFA,0.8578
KSR2,0.8578
IGDCC4,0.8578
RNF141,0.8578
TIAL1,0.8578
RIMS4,0.8578
PCDHB5,0.8579
TOM1L2,0.8579
RTN4RL2,0.8579
ACER2,0.8579
HBZ,0.8579
CDX4,0.8579
LINC01598,0.8579
MAS1L,0.8579
HAVCR1P1,0.8579
SPACA4,0.8579
CYP3A5,0.8579
ALG12,0.8579
RFWD2,0.8579
ZNF675,0.8579
ST13P4,0.8579
SERPINB11,0.8579
FAM71C,0.8579
GABRA5,0.8579
RAB39A,0.8579
C20orf196,0.8579
ZMYND19,0.8579
TWISTNB,0.8579
XKR6,0.8579
LOC102606466,0.8579
AGAP3,0.8579
CMIP,0.8579
TNFSF13,0.8579
PCDHA13,0.8579
GRK2,0.8579
KANSL1L,0.8579
TAF15,0.858
TSC2,0.858
LOC157931,0.8581
HIST1H1B,0.8581
MYO1F,0.8583
ALLC,0.8583
WFDC6,0.8583
MTA1,0.8584
FEN1,0.8584
HMGN3,0.8584
HN1L,0.8584
YWHAE,0.8584
CHST2,0.8584
RUVBL1,0.8585
ZSWIM3,0.8585
ZNF85,0.8586
THOC3,0.8586
GRAP,0.8586
ZNF77,0.8586
ZNF626,0.8586
SYNGR3,0.8586
WDR45,0.8586
NCF4,0.8586
LINC00363,0.8586
KCNJ10,0.8586
GREM2,0.8586
HNMT,0.8586
PCDH7,0.8586
MAGED1,0.8586
FAM13A,0.8586
SEZ6L2,0.8590000000000001
TMEM150B,0.8590000000000001
MLLT10,0.8590000000000001
FAR2,0.8590000000000001
TTTY13,0.8590000000000001
SUN3,0.8590000000000001
CLDN16,0.8590000000000001
CSE1L,0.8590000000000001
HMGB1,0.8590000000000001
TREH,0.8590000000000001
HSFY2,0.8590000000000001
DNASE2B,0.8590000000000001
EIF5,0.8590000000000001
TRIML2,0.8590000000000001
TTYH2,0.8590000000000001
ANKRD20A3,0.8590000000000001
LOC105377162,0.8590000000000001
PHF3,0.8590000000000001
FGF10,0.8590000000000001
ARID5A,0.8590000000000001
OR5H2,0.8590000000000001
ZNF235,0.8590000000000001
OCRL,0.8590000000000001
ABCB9,0.8591
CRIM1,0.8591
MNX1,0.8591
FAM229B,0.8591
MYO10,0.8591
SGCZ,0.8591
KRTAP13-1,0.8591
OTX2,0.8591
UBL3,0.8591
SLC5A10,0.8591
AHSP,0.8591
SFTPB,0.8591
TRMT61B,0.8591
PPP2R2B,0.8591
NIPAL4,0.8591
RENBP,0.8591
KIF5B,0.8591
OR2A1,0.8591
ABCC12,0.8591
LRRC23,0.8591
LIX1,0.8591
CLOCK,0.8591
NOL8,0.8591
ROPN1L,0.8591
ADH1B,0.8591
ANTXR1,0.8591
GPR174,0.8591
KCTD20,0.8591
C11orf57,0.8591
LSM5,0.8592
RPL10,0.8593
N6AMT1,0.8595
RLIM,0.8595
MBTPS2,0.8595
ZNF660,0.8595
RAB7A,0.8595
FAM98C,0.8595
PLPP3,0.8595
ADAMTS16,0.8595
IFNE,0.8595
INIP,0.8595
HOXC6,0.8595
OR8B12,0.8595
NRG1,0.8595
TBC1D22A,0.8595
TUBB6,0.8595
PROSER2,0.8595
CNOT9,0.8595
AQP9,0.8595
HEY1,0.8595
RAP2B,0.8595
IQCG,0.8595
IFNE,0.8596
UBE2L6,0.8596
SNHG3,0.8596
ODF2L,0.8597
NCR2,0.8597
PROSER1,0.8597
ZNF670,0.8597
TTPA,0.8597
TLR5,0.8597
ILF3,0.8598
AES,0.8598
DNAJB8,0.8598
MAN2A1,0.8598
RD3,0.8598
SPRR2A,0.8598
ZMAT3,0.8598
DLX2,0.8598
KIR2DS5,0.8598
EMC6,0.8598
RECQL,0.8598
SLITRK2,0.8598
CCL16,0.8598
ALDH5A1,0.8598
SHANK2,0.8598
TBX19,0.8598
IFT81,0.8598
TAB1,0.8598
INSL5,0.8598
POP4,0.8598
TYMP,0.8598
SLC35E3,0.8599
ZFPL1,0.8599
UTP14A,0.8599
C4orf32,0.8599
ST18,0.8599
TLR9,0.8599
WBSCR27,0.8599
SYNE2,0.8599
KDM6A,0.86
C1QTNF6,0.86
MYO1E,0.86
FN1,0.86
ST6GALNAC3,0.86
EXOC3L4,0.86
SLC35B2,0.86
ARMC10,0.86
ALDH1A3,0.86
MEAF6,0.86
SNX1,0.86
TRPV4,0.86
ZNF346,0.86
GRN,0.86
CERS1,0.86
LINC01476,0.86
SUCLG2,0.86
TUBA3FP,0.86
TSPYL2,0.86
F8,0.86
SCGN,0.86
GRIK3,0.86
AURKC,0.86
ITPKC,0.86
PQLC2,0.86
FAHD2A,0.86
SPTLC2,0.86
MOAP1,0.86
EDNRB,0.86
DUSP11,0.86
LNX2,0.86
GCSH,0.86
MON1B,0.86
TCEAL3,0.86
SNX5,0.86
ZNF518A,0.86
SLC2A3,0.86
MANEA-AS1,0.86
ZDHHC12,0.86
MKI67,0.86
RRBP1,0.86
NIP7,0.86
COX6B2,0.86
ZAN,0.86
PARP15,0.86
NKPD1,0.86
IGFL3,0.86
SAMD1,0.86
PLXNB1,0.8601
CTDP1,0.8601
NEUROD2,0.8602
MCTS1,0.8602
EWSR1,0.8602
LINC00844,0.8602
ENTPD6,0.8602
PPP1R3B,0.8603
SRD5A2,0.8604
SLC22A3,0.8605
POFUT2,0.8605
ZWINT,0.8605
CHCHD7,0.8605
ITGB5,0.8605
HTR7P1,0.8605
SASS6,0.8605
RREB1,0.8605
CNTN1,0.8605
OR2A1,0.8605
LILRA6,0.8605
ADAM28,0.8605
FRRS1,0.8605
XPR1,0.8607
UNC45A,0.8607
TSTA3,0.8607
AZGP1,0.8607
ZNRF3,0.8607
CAND1,0.8607
KCNK10,0.8607
AFAP1L2,0.8607
L3MBTL1,0.8607
COQ2,0.8607
TPP2,0.8607
TMBIM1,0.8607
ENOX2,0.8607
XRCC4,0.8607
RPL23AP64,0.8607
OR10H5,0.8608
CILP,0.8608
RGS9,0.8609
SNAR-A1,0.861
SERPINE2,0.861
FARP1,0.861
RPLP1,0.861
SGK3,0.861
LOC101928708,0.861
TSSK4,0.861
TSPAN9,0.861
SUMO4,0.861
HIST2H2BF,0.861
HES4,0.861
OR1S2,0.861
ZACN,0.861
CACNA1C-AS4,0.861
TIFAB,0.861
BCL2L13,0.861
WLS,0.861
IL1A,0.861
NPIPA1,0.861
CALHM2,0.861
ACP7,0.861
MED16,0.861
PPARD,0.861
FOXD1,0.861
ERAL1,0.861
FGFR1OP,0.861
PIAS2,0.861
BRDT,0.861
IL18BP,0.861
PPIAL4A,0.861
HNRNPDL,0.861
WDFY1,0.861
PAX6,0.861
PROSER1,0.861
COX5B,0.861
NAP1L1,0.861
RIMBP3,0.861
C16orf87,0.861
LOC100130798,0.861
APOB,0.861
SMAD2,0.861
IL22RA2,0.861
SCAI,0.861
SMARCA4,0.861
OR5K2,0.861
HS6ST1,0.861
AKAP12,0.861
LCN6,0.861
SRRM4,0.861
CLEC4A,0.861
LY9,0.861
SPINK14,0.861
ANKRD44,0.861
ALG6,0.861
SPZ1,0.861
PRKCA,0.861
KCNIP3,0.861
ABCC10,0.861
GAS6,0.861
FGF14,0.861
RAB7B,0.8611
TBCD,0.8611
FCGR1B,0.8611
ACOT1,0.8611
MRPL3,0.8611
LOC105376633,0.8611
RBM28,0.8611
CAMK1,0.8611
MRPS5,0.8611
PPM1B,0.8611
LOC105378470,0.8611
PRKCQ-AS1,0.8611
TRIM21,0.8611
AGTR1,0.8611
NHLH1,0.8611
TRAK1,0.8611
SLC6A9,0.8611
OR13A1,0.8613
FOSB,0.8614
TFG,0.8615
FAM71E1,0.8616
APOD,0.8617
KLHL42,0.8617
COL6A4P2,0.8617
MYL1,0.8617
HNF4A,0.8618
C7orf43,0.8618
GALNT7,0.8618
TLR3,0.862
LRP10,0.862
ANKRD28,0.862
UPK3B,0.862
TBXA2R,0.8622
TPTE,0.8622
FSD1,0.8624
ZFP41,0.8624
HLA-DRB1,0.8624
NPFFR2,0.8624
HACE1,0.8624
LUZP2,0.8624
RUNX1T1,0.8625
PCDHGB5,0.8625
FN3KRP,0.8625
TMEM42,0.8625
AIM1L,0.8625
USP3,0.8625
ABHD16A,0.8625
OR2M1P,0.8625
SHANK2,0.8625
PTGES2,0.8625
G6PC2,0.8625
DIRAS2,0.8625
LINC01262,0.8625
RUFY4,0.8625
PTPRA,0.8625
EGR3,0.8625
TMEM232,0.8625
MTUS2,0.8625
CCDC15,0.8625
S100A10,0.8625
SEC22C,0.8625
FAM196A,0.8625
ZFYVE16,0.8625
REV3L,0.8625
SERPINB8,0.8625
SMURF1,0.8625
CFAP36,0.8625
STYK1,0.8625
ABHD12,0.8625
SLC35B3,0.8625
HYPM,0.8625
OCLM,0.8625
CLHC1,0.8625
RPS6KA6,0.8625
SLC44A1,0.8625
ELF5,0.8625
UNC79,0.8625
IFI27L1,0.8625
CTNNB1,0.8625
MYO3B,0.8625
TM6SF2,0.8625
ABL1,0.8625
CIDEB,0.8625
KPNA2,0.8625
TBC1D3B,0.8625
DERL2,0.8625
COPZ2,0.8625
SLC37A3,0.8626
SLC4A10,0.8626
ATP5I,0.8626
COL9A1,0.8626
SEC22A,0.8626
TPRKB,0.8626
PACRG,0.8626
SNU13,0.8626
ARL5A,0.8626
OSBPL8,0.8626
FOXB1,0.8626
PSMB3,0.8626
PRPF38B,0.8629
LAMA1,0.8629
PTH2R,0.8629
TAF1,0.8629
TMEM102,0.863
OR1A1,0.863
EPS8L1,0.8631
LOC100131497,0.8631
IQCF3,0.8631
IL9R,0.8631
DCP1B,0.8631
ANXA2P1,0.8631
CAPN14,0.8631
ADORA3,0.8631
NUP107,0.8631
RELT,0.8631
RPS10,0.8632
KDELR3,0.8632
OR1L4,0.8632
MTUS1,0.8632
NR1D1,0.8632
NEU4,0.8632
OR13D1,0.8632
FBXL14,0.8632
MME,0.8632
TMEM67,0.8632
LOC100506207,0.8632
CKAP2L,0.8632
NIF3L1,0.8632
IGF2BP3,0.8632
PGR,0.8632
HMOX2,0.8632
OR10Q1,0.8632
ST3GAL5,0.8632
OR56A3,0.8632
R3HDM4,0.8632
OR56B4,0.8632
SOX12,0.8632
CA2,0.8632
AGAP4,0.8632
MAP3K4,0.8632
UACA,0.8632
DLK1,0.8632
KRT72,0.8632
C12orf49,0.8632
PPP4R1,0.8632
GLT8D1,0.8632
HERC2P2,0.8632
HDAC9,0.8632
GFRA1,0.8632
ZNF302,0.8632
RHBDD2,0.8632
ACYP2,0.8632
FAM189B,0.8632
ACADL,0.8632
ITPK1-AS1,0.8632
MFHAS1,0.8632
PHKA2,0.8632
NAAA,0.8632
COL4A3,0.8632
SLC12A2,0.8632
UMODL1,0.8633
ARF3,0.8633
ZBTB34,0.8633
LINC00662,0.8633
C4orf32,0.8635
LRRTM2,0.8635
HNRNPA1L2,0.8635
INTS4,0.8638
BBS7,0.8638
NPTX1,0.8638
TTC13,0.8638
MYH11,0.8638
ZCCHC10,0.8638
IL12A,0.8638
HERC4,0.8638
LTBP4,0.8638
CNGA3,0.8638
PEX10,0.8638
PCED1A,0.8639
MAP3K5,0.8639
AIM1,0.8639
THNSL2,0.8641
USP15,0.8641
TPSAB1,0.8641
CSNK1E,0.8641
CLCNKA,0.8641
GAS7,0.8641
RBFOX2,0.8641
KIAA2026,0.8641
AK4,0.8641
RASL12,0.8641
NPTX1,0.8641
KIT,0.8641
AOX1,0.8641
SMAP1,0.8642
VGLL3,0.8642
MUC7,0.8642
LINC01152,0.8642
NPAS3,0.8642
NLGN1,0.8642
NDRG4,0.8642
FOXK1,0.8642
PRDM14,0.8642
TIMM44,0.8643
LEP,0.8644
BLOC1S2,0.8645
PCDHGA2,0.8645
SLTM,0.8645
MRPL45,0.8645
LAMB2,0.8645
GABRG3,0.8645
HDGFRP2,0.8645
GPR180,0.8645
SH3BGR,0.8645
KLLN,0.8648
KCNC4,0.8648
CSRNP1,0.8648
PRDX5,0.8648
BCAT1,0.8648
HGF,0.8648
TMEM254,0.8649
CNNM2,0.8649
BAG5,0.8649
LDHD,0.8649
SF3B6,0.865
PHGDH,0.8651
ABL2,0.8652
LINC00370,0.8654
C1QA,0.8654
SUCLG2-AS1,0.8654
HNRNPA0,0.8655
PMVK,0.8656
BRD4,0.8656
USP51,0.8656
PIH2,0.8656
PIEZO2,0.8656
SGK2,0.8656
HS3ST2,0.8656
SMIM11A,0.8657
EEF1D,0.8657
NFYA,0.8657
PARP6,0.8657
CELF5,0.866
OR8H3,0.866
SPOCK3,0.866
HLA-C,0.866
TVP23B,0.8661
SLC46A3,0.8661
TPST2,0.8661
LINC00441,0.8661
THPO,0.8661
HAUS8,0.8661
ACADVL,0.8661
INCA1,0.8661
UPF2,0.8661
TACC1,0.8661
KIF27,0.8661
ARL5B,0.8661
PAWR,0.8661
ADAM3A,0.8661
SEMA3E,0.8662
PRDX1,0.8662
GRHL1,0.8662
FANCA,0.8662
PPP1R9B,0.8662
RANBP3,0.8662
SNTN,0.8662
LOC100127940,0.8662
SRSF5,0.8662
SLC4A7,0.8662
RNF20,0.8662
UBE2H,0.8662
ANKRD20A1,0.8662
LOC154449,0.8662
KIAA0101,0.8662
CTAGE6,0.8662
SCGB1A1,0.8662
MX1,0.8662
OR13C9,0.8662
TMED4,0.8662
NDUFB7,0.8662
PSEN1,0.8662
MTMR8,0.8662
HIC2,0.8662
TIMM23,0.8662
ANGEL1,0.8662
HIST1H3G,0.8662
CLVS2,0.8662
WHSC1L1,0.8662
HENMT1,0.8662
ARHGEF40,0.8662
CSN1S2AP,0.8662
SERINC3,0.8662
HIPK2,0.8662
DOCK3,0.8662
MAGEB1,0.8663
AMIGO3,0.8663
C1orf116,0.8663
LEMD1,0.8663
HPRT1,0.8663
NPHS1,0.8663
CCR5,0.8663
SSC4D,0.8664
PNKP,0.8664
GRK6,0.8664
MYH9,0.8664
EFNA2,0.8664
CECR3,0.8664
PDE10A,0.8664
GRK7,0.8664
THEMIS2,0.8664
MKRN3,0.8664
C6orf89,0.8664
ALDH3B2,0.8664
KREMEN2,0.8664
RUVBL1,0.8664
TST,0.8664
C3orf52,0.8664
ATP1A3,0.8664
FAM177B,0.8664
ZHX2,0.8664
CDC42BPA,0.8664
EIF4EBP3,0.8664
C21orf59,0.8664
NUTM2F,0.8664
UBASH3A,0.8664
YIPF2,0.8664
ATXN10,0.8664
ENTPD8,0.8664
CWC25,0.8664
KCNN1,0.8664
LOR,0.8664
SH3BGRL2,0.8664
NBEA,0.8665
RXRG,0.8665
GNRHR2,0.8665
MMP27,0.8665
ERICH1,0.8665
CYP4Z1,0.8665
CACFD1,0.8665
LPAR2,0.8665
CUL5,0.8665
ITGA10,0.8665
CCDC144A,0.8665
KCTD3,0.8665
IFT122,0.8665
ZNF230,0.8665
PTCH2,0.8665
ZC3H15,0.8665
LOC105372441,0.8665
CENPH,0.8665
MIR181A2HG,0.8665
CEP57L1,0.8665
RSRP1,0.8665
SLIT3,0.8665
DRC7,0.8665
ACKR4,0.8665
BDNF,0.8665
ACMSD,0.8665
SNX18,0.8665
SETX,0.8665
CYGB,0.8665
SMG6,0.8665
SNX15,0.8665
TOP3A,0.8665
MYBPC1,0.8665
RFC2,0.8665
KRT1,0.8665
MUC21,0.8665
CFC1B,0.8665
RCCD1,0.8665
POR,0.8665
HLA-F,0.8665
LITAF,0.8665
SGK223,0.8665
AP1AR,0.8665
HEATR3,0.8665
ROBO4,0.8665
RASSF9,0.8665
HHEX,0.8665
PSG6,0.8665
ARHGAP8,0.8665
DDR1,0.8665
SRSF1,0.8665
CCSER2,0.8665
ST3GAL2,0.8665
RARRES1,0.8665
WNT2,0.8665
LDB3,0.8665
SLC18A1,0.8665
PLCD1,0.8665
ZKSCAN7,0.8665
KRT17P5,0.8665
APPBP2,0.8666
KRT34,0.8667
UBE2J2,0.8667
TBC1D4,0.8668
KBTBD11,0.8668
IL37,0.8669
RAD51C,0.8671
WDR73,0.8672
GPBAR1,0.8672
MAGEA8-AS1,0.8674
PCNX4,0.8674
ING3,0.8674
AEBP1,0.8675
RHCG,0.8675
AKAP17A,0.8675
FAXC,0.8675
CCDC137,0.8675
CD34,0.8675
SRPK1,0.8675
TUBB2A,0.8676
XKRX,0.8676
KNL1,0.8676
RIC8B,0.8676
RABIF,0.8676
ZNF493,0.8677
TEX29,0.8677
ZNF586,0.8677
OCIAD1,0.8678
SKIV2L,0.8679
CDC6,0.8679
TRIM13,0.868
LOC728084,0.868
ANKRD45,0.868
CUL4A,0.868
HOXD12,0.868
SIGLEC1,0.868
MINK1,0.868
PTMS,0.868
ZNF573,0.8681
IL6ST,0.8681
GNA11,0.8681
AKR7A2P1,0.8681
AKR1C3,0.8681
KLHL23,0.8681
UBE2MP1,0.8681
ATG12,0.8681
LAMP2,0.8681
FGD4,0.8683
SF3B1,0.8683
SPTLC1,0.8683
ECSCR,0.8683
PIP4K2C,0.8683
OR7D2,0.8683
ADAM15,0.8683
CPEB3,0.8683
WTH3DI,0.8683
OCM2,0.8683
COL6A5,0.8683
CHRFAM7A,0.8683
HSPB3,0.8683
CFAP53,0.8683
TIPRL,0.8683
MNT,0.8685
IZUMO1,0.8685
HACD4,0.8686
IGBP1P1,0.8689
CERK,0.8690000000000001
HBG2,0.8690000000000001
UTP23,0.8691
DCTN5,0.8691
PAIP1,0.8691
FAM126B,0.8692
ENO4,0.8692
RASGRF1,0.8692
RIMBP2,0.8692
HUNK,0.8693
NFIX,0.8693
NMRK2,0.8693
CLN8,0.8693
HIST2H3D,0.8693
MUM1L1,0.8693
NAT1,0.8693
PCED1B,0.8693
EDA,0.8693
ZMAT3,0.8693
SHTN1,0.8693
OR2T3,0.8693
MRGPRX2,0.8693
COX6A1,0.8694
APBA1,0.8694
TCF20,0.8694
SERPINB2,0.8694
CFAP58,0.8694
JMJD8,0.8694
UVRAG,0.8694
TFIP11,0.8694
CHRNA6,0.8694
VSNL1,0.8694
ZC3H14,0.8694
GRIK2,0.8694
PAX3,0.8694
GPC1,0.8694
SNORD100,0.8694
KIF27,0.8694
OR2L8,0.8694
INTS4,0.8694
DLGAP4,0.8694
INTS7,0.8694
ADAM28,0.8694
FOXK2,0.8694
NSF,0.8694
PCDHA13,0.8694
PACRG,0.8694
DOCK2,0.8694
WNT4,0.8694
VPS39,0.8695
PRKAG1,0.8695
SERAC1,0.8695
GAPDHS,0.8695
ZNF443,0.8695
PRKCZ,0.8695
MFAP4,0.8695
PAX2,0.8695
OR2T4,0.8695
DEFB104B,0.8695
SNCB,0.8695
KBTBD6,0.8695
SRGAP2,0.8695
POMP,0.8695
NPVF,0.8695
EXOSC10,0.8695
TGIF1,0.8695
C14orf28,0.8695
PPP6R2,0.8695
SLC25A37,0.8696
SERPINA7,0.8696
PRDM4,0.8696
TTC37,0.8697
LINC01487,0.8699
ST3GAL4,0.87
RHBDF2,0.8701
TMEM132C,0.8702
SPAG1,0.8702
ACTR1A,0.8702
TMEM95,0.8703
RNF113A,0.8703
AP1AR,0.8704
ESYT2,0.8706
DCAF11,0.8706
OR52A5,0.8706
DMRT3,0.871
BCL11A,0.871
SNORD13,0.871
TAAR2,0.871
B4GAT1,0.871
GPCPD1,0.871
HLA-DRB4,0.871
SPANXN1,0.8711
PPP2R5C,0.8712
ZFP91,0.8712
RNF11,0.8712
KMT2C,0.8712
PLEKHM2,0.8712
TCP10,0.8712
PEX13,0.8713
MYL4,0.8713
TSL,0.8716
XAGE2,0.8716
SMTNL1,0.8716
RIOK3,0.8716
TACR1,0.8716
CCDC188,0.8716
LOC100287877,0.8716
ZKSCAN1,0.8716
UBL4B,0.8716
PVR,0.8716
RPLP1,0.8716
SRSF10,0.8716
TLE3,0.8716
LYPLA1,0.8716
GPR173,0.8716
TFEC,0.8716
RHOQ,0.8716
PRRC1,0.8716
LOC100505588,0.8716
LINC00116,0.8716
OR2A1-AS1,0.8716
PPIAL4G,0.8716
FNIP1,0.8716
KANK3,0.8716
VPS13D,0.8716
ARL13B,0.8716
KIRREL2,0.8716
NFKBIL1,0.8716
GSTO1,0.8717
CLDN14,0.8717
MECP2,0.8718
SLC25A22,0.8718
FOXE1,0.8718
GTF2A1,0.872
RANBP3,0.872
PICK1,0.872
EIF2B4,0.872
SMS,0.872
RGPD1,0.872
SOGA3,0.872
SYT5,0.8721
CYP7A1,0.8721
RCC1L,0.8721
MTERF2,0.8721
GRIA4,0.8721
MAF,0.8721
CYB5RL,0.8722
PPHLN1,0.8722
LOC729950,0.8722
PRKCB,0.8722
PHACTR4,0.8722
UBE2MP1,0.8722
NFIB,0.8723
TAF4,0.8724
DAZ2,0.8724
BUB3,0.8724
COPS8,0.8724
FAM126A,0.8724
B3GALT2,0.8725
NSMCE2,0.8726
CCDC34,0.8726
PLVAP,0.8726
PELP1,0.8726
COPZ1,0.8726
PARPBP,0.8726
LTBP3,0.8726
GSTCD,0.8726
MASP2,0.8726
CILP2,0.8726
RORA,0.8726
TRPC4AP,0.8726
B4GALNT1,0.8726
ASCC3,0.8726
ST3GAL5,0.8726
TRAPPC2,0.8726
C9orf72,0.8726
TOR1AIP1,0.8726
IFITM10,0.8726
SYT7,0.8727
LOC105378828,0.8727
NXPE1,0.8727
OR8B2,0.8728
MAN2A2,0.8728
LOXHD1,0.8728
PIWIL3,0.8728
DDHD2,0.8728
GARS,0.8728
S100PBP,0.8728
SLC25A51,0.8728
ENTPD4,0.8728
SERPINF2,0.8729
ATP11C,0.8729
B3GNT8,0.8729
FOXN3,0.8729
PITHD1,0.8729
RPS27L,0.873
YIF1A,0.8731
LINC01276,0.8731
WNK3,0.8731
DCLRE1C,0.8733
ILDR2,0.8733
TCTEX1D4,0.8733
DPYSL2,0.8734
SPC24,0.8734
LOC100506125,0.8734
ANXA8,0.8734
FLJ35934,0.8734
