Gene Symbol	Gene ID	
TRAPPC10	7109	
AGTR2	186	
TTC3	7267	
TUFT1	7286	
OLR1	4973	
METRNL	284207	
C8orf59	-	
TCTN3	26123	
MAP2K5	5607	
KLRD1	3824	
MAP1LC3A	84557	
YTHDF2	51441	
KLHL26	55295	
SERPINB5	5268	
TBL2	26608	
MAGEB2	4113	
SNX6	58533	
SLC23A2	9962	
ZNF680	340252	
NPEPL1	79716	
GPR171	29909	
MEIS3	56917	
C12orf60	144608	
UBE2Q2	92912	
RBMY1J	378951	
PRAMEF10	343071	
RPS27	6232	
DRD2	1813	
GSTTP2	653399	
ICA1L	130026	
GABPB1	2553	
PEG10	23089	
FAM96A	-	
LTB4R	1241	
TSHZ2	128553	
COMMD5	28991	
LOC101927571	101927571	
B4GALT4	8702	
PCNX3	399909	
GLT8D1	55830	
RNF128	79589	
LINC00347	338864	
C1orf100	200159	
UBAC2	337867	
CPT1A	1374	
PAX1	5075	
PRODH2	58510	
DRC3	83450	
KIAA1191	57179	
SHISA8	440829	
SKCG-1	-	
AKAP11	11215	
NXF2	56001	
ACSM2B	348158	
ADAMTSL1	92949	
LGALS3	3958	
DNAJC15	29103	
CXCL17	284340	
RBCK1	10616	
AAK1	22848	
APBB3	10307	
PEX3	8504	
UBE2D2	7322	
UBE2T	29089	
MRPS27	23107	
ZNF41	7592	
SLC32A1	140679	
RPL4	6124	
LOC100288798	100288798	
LINC01162	104355138	
STPG1	90529	
ING3	54556	
AMACR	23600	
RASL10B	91608	
ATP2A1	487	
RNLS	55328	
TMEM128	85013	
MANBAL	63905	
DOCK7	85440	
IL2RG	3561	
GH2	2689	
GPR45	11250	
CRIP3	401262	
CCDC12	151903	
TAGAP	117289	
FXYD1	5348	
ITIH4	3700	
PRRG3	79057	
PSMA3	5684	
MAPK4	5596	
PNRC2	55629	
MFN2	9927	
TSPAN3	10099	
TRIOBP	11078	
IL11	3589	
FIBIN	387758	
ZNF37A	7587	
TTN	7273	
LRRC37A2	474170	
MALAT1	378938	
RABGGTA	5875	
ZC3HAV1	56829	
C2orf57	-	
C19orf57	79173	
CDH22	64405	
QRFP	347148	
STAM	8027	
LINC01305	285084	
ZNF658	26149	
ATE1	11101	
ERICH1	157697	
ATRN	8455	
AP2S1	1175	
OR10V1	390201	
OR5D13	390142	
MVB12A	93343	
SULT6B1	391365	
MFSD11	79157	
EPB41L3	23136	
IDH3B	3420	
ING5	84289	
CD320	51293	
CLEC2B	9976	
WHSC1	7468	
PAIP2	51247	
ELP6	54859	
SLCO3A1	28232	
NME3	4832	
SYCP2	10388	
RTEL1	51750	
BRWD1	54014	
DEFB106A	245909	
FBXO43	286151	
GAL	51083	
EHMT2	10919	
FAM172A	83989	
RPS27A	6233	
EXOC7	23265	
PRKCD	5580	
SH3RF3	344558	
FGF1	2246	
COPG1	22820	
TMEM55B	-	
UBE2D2	7322	
KLK3	354	
RGN	9104	
NUP155	9631	
BORCS7	119032	
GFRAL	389400	
GML	2765	
KIR2DL5A	57292	
GRID2IP	392862	
ALOX15	246	
FRYL	285527	
CAPZA3	93661	
STAU1	6780	
HEPACAM2	253012	
DRICH1	51233	
PRAF2	11230	
KLHL17	339451	
TPD52	7163	
COQ8B	79934	
ELK1	2002	
ADK	132	
PDCL3	79031	
SIM1	6492	
GPC6	10082	
TXNDC9	10190	
C7	730	
C14orf79	-	
SHANK1	50944	
ANK2	287	
LINC01210	100507274	
EMX2	2018	
SPRY1	10252	
POSTN	10631	
KLK2	3817	
CLDN6	9074	
OR5M10	390167	
ITSN2	50618	
PXMP2	5827	
MGAT4B	11282	
POLR3B	55703	
AP5M1	55745	
PDCD1LG2	80380	
PPHLN1	51535	
MAK	4117	
KIAA1804	-	
MSI2	124540	
FREM2	341640	
ANAPC11	51529	
CEP97	79598	
LINC00303	284573	
PCYOX1	51449	
SYT14	255928	
CDSN	1041	
GNB4	59345	
RASSF8	11228	
CECR5	-	
CD3D	915	
MRTO4	51154	
NEDD4	4734	
LOC100128175	-	
C2CD4C	126567	
PSG6	5675	
XYLT2	64132	
MAFG	4097	
DGKA	1606	
PCDHA2	56146	
FIRRE	286467	
USP16	10600	
USO1	8615	
MAP6	4135	
SLC35F1	222553	
ZNF565	147929	
CLHC1	130162	
PDGFRB	5159	
SMPD4	55627	
PHKG2	5261	
ITGAL	3683	
ZNF493	284443	
BAX	581	
UROC1	131669	
GTF2IRD2	84163	
POM121	9883	
UBE2K	3093	
S100A8	6279	
NOCT	25819	
CPS1-IT1	29034	
TAF11	6882	
TNIP1	10318	
TNFSF13B	10673	
C9orf131	138724	
SLC35F2	54733	
TLR8	51311	
VCX2	51480	
MGAT3	4248	
CCNB2	9133	
NUDT16	131870	
MTMR1	8776	
CACNG1	786	
TIMM10	26519	
NRXN1	9378	
SH3KBP1	30011	
KRTAP19-6	337973	
SCN2A	6326	
WTAP	9589	
CLK2P1	1197	
TISP43	-	
BID	637	
C6orf203	-	
MED31	51003	
ABL2	27	
LY6K	54742	
SPAG11B	10407	
KCNH6	81033	
ARMC8	25852	
ZMYND8	23613	
TFG	10342	
SAGE1	55511	
PEX12	5193	
FMN2	56776	
IMPG2	50939	
HDAC2	3066	
TXNRD1	7296	
FLJ16779	100192386	
MTMR1	8776	
MRRF	92399	
PIK3CA	5290	
MAGEB4	4115	
LYZL2	119180	
C6orf48	50854	
RNASE7	84659	
PQLC2	54896	
RAP1A	5906	
PSTPIP1	9051	
CDCA7	83879	
THOC3	84321	
ETV5	2119	
ZNF331	55422	
ARHGAP36	158763	
MLST8	64223	
MRPL18	29074	
UBE2E3	10477	
PCGF1	84759	
ZNF585A	199704	
TADA1	117143	
WDR89	112840	
PML	5371	
MOGAT1	116255	
RASGRP4	115727	
CACNG7	59284	
LOC729603	-	
FAM134A	-	
TTC33	23548	
SCNN1G	6340	
RCVRN	5957	
AUH	549	
MACROD1	28992	
WDR45	11152	
TSC22D2	9819	
ZBTB16	7704	
DNPEP	23549	
ZFP69B	65243	
DAO	1610	
URGCP	55665	
LEF1	51176	
CYBB	1536	
FAM21C	-	
MGAM	8972	
COL11A1	1301	
RAI14	26064	
GAS2L3	283431	
ATP11A	23250	
NCBP2	22916	
FAM129B	64855	
TSNAX	7257	
ALG10B	144245	
PCDHB11	56125	
KXD1	79036	
ARFIP1	27236	
ATP6V0B	533	
LBR	3930	
OR1F2P	26184	
CYP4Z1	199974	
WISP2	-	
IMPA1	3612	
NDN	4692	
SLC9A7	84679	
FOXP4	116113	
FGFR1OP2	26127	
ICE1	23379	
ASGR2	433	
MROH6	642475	
FKBP1A	2280	
PITX1	5307	
OTULIN	90268	
LOC100287728	-	
PPP1R27	116729	
PCYOX1	51449	
VPS11	55823	
LCE2C	353140	
CDH19	28513	
PRIMPOL	201973	
NCKAP1	10787	
EPHB4	2050	
PUS10	150962	
ADAMTS15	170689	
DPYD-AS2	100873933	
GTF2I	2969	
VNN2	8875	
KLRG1	10219	
MSANTD3	91283	
CELA2A	63036	
OR1K1	392392	
MUM1	3662; 84939	
TMLHE	55217	
METTL1	4234	
CCL13	6357	
EEF2KMT	196483	
LILRA2	11027	
TNFRSF19	55504	
RCOR1	23186	
CD244	51744	
KIAA1549L	25758	
LINC01525	104355292	
VPS50	55610	
CASP8AP2	9994	
SCARB2	950	
CCDC83	220047	
TRIM6	117854	
WHAMM	123720	
CPXM2	119587	
RABL3	285282	
RBM23	55147	
TREML4	285852	
S100Z	170591	
CT45A6	541465	
CFTR	1080	
RRM1	6240	
BCAS2	10286	
KIR3DL2	3812	
ANGPTL7	10218	
BNC1	646	
DNAH14	127602	
KCNC1	3746	
HSP90AB1	3326	
PNKD	25953	
OR11H1	81061	
MED7	9443	
UBE2G1	7326	
HEY1	23462	
LOC388882	-	
MAP3K6	9064	
CPB2	1361	
KIAA0141	-	
WTAP	9589	
FAM83F	113828	
UBA2	10054	
WWP1	11059	
NUB1	51667	
CD1E	913	
WDR7	23335	
KIAA2022	-	
LIMD1	8994	
MROH5	389690	
NBPF15	284565	
ETFBKMT	254013	
KCNMA1	3778	
TGFBR1	7046	
ZBTB20	26137	
CEP162	22832	
MCTP1	79772	
KCNK2	3776	
AKT3	10000	
ARFGAP1	55738	
OR52E4	390081	
OR56B1	387748	
OTOGL	283310	
SOX6	55553	
KCNMB3	27094	
CCDC87	55231	
SRPK2	6733	
MED24	9862	
PIK3R1	5295	
CTAGE5	4253	
ALG14	199857	
BEND4	389206	
MRPS21	54460	
EPPK1	83481	
LDHAL6B	92483	
DACT1	51339	
TMEM59L	25789	
UBE2V2	7336	
PCDHA12	56137	
ESF1	51575	
CWC22	57703	
NXPH3	11248	
PPTC7	160760	
OR4C16	219428	
KMT2E	55904	
MELTF	4241	
DEFB104A	140596	
ASTN1	460	
FOXD2	2306	
TSPYL6	388951	
TTC14	151613	
G0S2	50486	
LOC102724612	102724612	
RASAL3	64926	
PRDM2	7799	
PRDM16	63976	
CERS5	91012	
RPL17	6139	
CREB3L2	64764	
KRTAP6-1	337966	
SEMA3A	10371	
KCNJ13	3769	
MAPK8IP3	23162	
NR6A1	2649	
GUCY1A2	2977	
RPRM	56475	
DDHD1	80821	
GDF6	392255	
NDC80	10403	
SPDYE2	441273	
LRRC2-AS1	83598	
NLRP11	204801	
TMEM141	85014	
TBC1D10A	83874	
RASSF4	83937	
UBA7	7318	
NOB1	28987	
WHAMMP3	339005	
KRTAP13-3	337960	
HECTD2	143279	
AKR7A2	8574	
SF1	7536	
PRB4	5545	
OFCC1	266553	
HK1	3098	
LYRM4	57128	
UBE2D3	7323	
MAP3K4	4216	
RSPH10B	222967	
FGFR4	2264	
SSR2	6746	
SLC6A2	6530	
TAS1R3	83756	
ZFP41	286128	
DNHD1	144132	
CACNB1	782	
C11orf65	160140	
TEX22	647310	
HTN1	3346	
DPP8	54878	
CNIH2	254263	
KRTAP19-5	337972	
PPID	5481	
FKBP9	11328	
EAF2	55840	
COX7A2	1347	
RET	5979	
NUP188	23511	
ODF2	4957	
HMGA1	3159	
PLPP7	84814	
UBA3	9039	
MRPL57	78988	
CALML3-AS1	100132159	
TTC12	54970	
TRIM7	81786	
EXO5	64789	
TUSC3	7991	
HMGN1	3150	
ANKRD20A8P	729171	
GDA	9615	
HTR2B	3357	
ALG13	79868	
FAM20C	56975	
DAAM1	23002	
NOS2	4843	
PPM1K	152926	
SPATA19	219938	
PIDD1	55367	
GJD3	125111	
DRAXIN	374946	
UGGT2	55757	
FHIT	2272	
GLCCI1	113263	
SHC2	25759	
STRADA	92335	
PLEKHA5	54477	
CYP4B1	1580	
LRRC66	339977	
ZAP70	7535	
PRTG	283659	
FAM49B	51571	
BST1	683	
CACNA2D3	55799	
TENM2	57451	
INS-IGF2	723961	
GAK	2580	
GTDC1	79712	
DNAH9	1770	
TAOK2	9344	
GYPC	2995	
PBLD	64081	
ANKMY2	57037	
LOC105378147	-	
UCP1	7350	
PTPRVP	148713	
DIP2A	23181	
NBPF3	84224	
METTL21A	151194	
C1QTNF5	114902	
ARRDC2	27106	
OR2B3	442184	
HSD17B13	345275	
XPR1	9213	
RUNX2	860	
NECTIN2	5819	
CDR1	1038	
C19orf66	-	
ARMC8	25852	
KIF26B	55083	
HES7	84667	
GJA5	2702	
CIRBP	1153	
TTTY10	246119	
TBRG1	84897	
ACAT1	38	
BLVRA	644	
LIN28B	389421	
GPAT2	150763	
PPARA	5465	
KIF16B	55614	
IL21R	50615	
GALNT5	11227	
PRR34	55267	
MAP3K2	10746	
FKBP3	2287	
CFAP52	146845	
SPI1	6688	
ITGAX	3687	
RBMY1F	159163	
OR14J1	442191	
HNRNPR	10236	
ZNF664	144348	
PDHX	8050	
TLX2	3196	
FAM151A	338094	
HYI	81888	
ZFAND3	60685	
MMP19	4327	
NAGA	4668	
YARS	8565	
WTAP	9589	
KCNK2	3776	
TMEM247	388946	
TAF8	129685	
GBGT1	26301	
CYP8B1	1582	
BMF	90427	
DUOX1	53905	
SDHAP3	728609	
ZNF714	148206	
OR6B1	135946	
OR51G2	81282	
ACIN1	22985	
PLCXD3	345557	
FABP1	2168	
LINC01485	101928154	
HMGA1	3159	
SSB	6741	
CMTM4	146223	
NSL1	25936	
LOC101928417	101928417	
LOC100505609	-	
LOC401052	-	
ZNF341	84905	
PPY	5539	
WTIP	126374	
EZR-AS1	101409257	
BAIAP2	10458	
DDAH2	23564	
DOK6	220164	
C4A	720	
GUCA1B	2979	
ZNF707	286075	
ELF3	1999	
LOC283713	-	
USP19	10869	
KCMF1	56888	
CD82	3732	
KCNJ15	3772	
EIF4A2	1974	
TMUB1	83590	
PLEKHA3	65977	
ARHGAP8	23779	
GHRH	2691	
IGLL1	3543	
KRTAP5-10	387273	
SERF1B	728492	
RNF13	11342	
NCAM1	4684	
PSME3	10197	
CEACAM19	56971	
TGIF2	60436	
MB	4151	
KIR3DL1	3811	
PICK1	9463	
DDX6	1656	
C7orf77	154872	
SCN3B	55800	
PPIG	9360	
PFAS	5198	
ANKRD13D	338692	
SNORD42A	26809	
ASTN2	23245	
SERPINB7	8710	
ALAS2	212	
SFTPC	6440	
FGR	2268	
ARG2	384	
OR2AG1	144125	
LHB	3972	
AKIP1	56672	
PODXL	5420	
LUNAR1	104564224	
MCOLN3	55283	
ATAD3C	219293	
RBMS3	27303	
PFN2	5217	
DPRX	503834	
DCTD	1635	
PLXNC1	10154	
GNAO1	2775	
ARRB1	408	
DOK5	55816	
OR6F1	343169	
PRRG4	79056	
SPDYA	245711	
TMEM8C	-	
GDF7	151449	
GRIN2C	2905	
PDCL3P4	285359	
AP1B1	162	
GNA12	2768	
JPH2	57158	
TUSC7	285194	
MYADML	151325	
PYCARD	29108	
MARK2	2011	
ZNF318	24149	
MCM2	4171	
DENND5B	160518	
HM13	81502	
HLA-H	3136	
NECAB1	64168	
NMNAT2	23057	
MIR4432HG	106660609	
GON7	84520	
CSMD3	114788	
SH2D3C	10044	
FLVCR1	28982	
DDI1	414301	
CLCC1	23155	
FAM192A	-	
ASGR1	432	
PRDX5	25824	
C14orf105	55195	
ADAM19	8728	
OTOGL	283310	
GSDMC	56169	
DEF6	50619	
TP53I3	9540	
DPY30	84661	
ATP8B4	79895	
ZNF837	116412	
PDE6H	5149	
RAET1G	353091	
LOC105371307	105371307	
ZNF3	7551	
GTF2A1	2957	
SORCS1	114815	
GPIHBP1	338328	
SPACA5B	729201	
CCAR2	57805	
ZP3	7784	
NBPF15	284565	
ZIM2	23619	
BTN1A1	696	
SVEP1	79987	
ADAM12	8038	
TCIRG1	10312	
ZNF677	342926	
ZNF585B	92285	
TRPA1	8989	
NDUFB6	4712	
CNR1	1268	
MFSD9	84804	
BTF3L4	91408	
LMBRD2	92255	
PRKACG	5568	
PRKAG2	51422	
LRRK1	79705	
RHOXF2B	727940	
F2RL3	9002	
ST6GAL1	6480	
TMEM51-AS1	200197	
LAD1	3898	
KRTAP10-8	386681	
GDPD4	220032	
LINC01132	100506810	
NEURL2	140825	
STEAP1	26872	
OCRL	4952	
CECR1	-	
KCNJ9	3765	
ANKRD16	54522	
PSMC2	5701	
BBX	56987	
LOC105376544	-	
LOC107984813	-	
PRF1	5551	
PBXIP1	57326	
SP3	6670	
OGDH	4967	
PEX16	9409	
FCN1	2219	
SPTLC3	55304	
ZNF557	79230	
LGALS8	3964	
DCAF16	54876	
ABCB1	5243	
RSPH10B	222967	
TULP4	56995	
TLK1	9874	
UGT1A1	54658	
EIF4ENIF1	56478	
RNF126P1	376412	
CCER2	643669	
SH3GL1	6455	
DOCK9-AS2	-	
SCN3A	6328	
ALAS1	211	
PDE4C	5143	
P2RY1	5028	
TERB2	145645	
MYH7	4625	
P2RX6P	440799	
SLC16A1	6566	
NR5A1	2516	
CCDC142	84865	
JAKMIP1	152789	
SSX2	6757	
A1BG	1	
C11orf96	387763	
KRT4	3851	
ADH4	127	
ABCC5-AS1	100873982	
TTC38	55020	
POGZ	23126	
C11orf1	64776	
KCNA7	3743	
ZNF558	148156	
RPA1	6117	
HYAL2	8692	
CPNE7	27132	
SMIM11A	102723553; 54065	
CMTM4	146223	
CCL3	6348	
SLC5A9	200010	
PLEKHG2	64857	
HSPB9	94086	
TXLNG	55787	
MTX1	4580	
REEP6	92840	
EPB41L1	2036	
OR10R2	343406	
RAP2C-AS1	101928578	
HYDIN	54768	
CISD1	55847	
HIST1H3H	-	
GDF7	151449	
RFPL4A	342931	
C14orf105	55195	
ASB8	140461	
NAGS	162417	
MS4A3	932	
CHST1	8534	
HSD3B1	3283	
LSP1	4046	
DEFA6	1671	
SRGAP2	23380	
KIF3A	11127	
ANK1	286	
FUT9	10690	
PCDHGA3	56112	
C1GALT1C1	29071	
CDCP1	64866	
CACNA2D2	9254	
GLRA3	8001	
IFNL1	282618	
HSPBP1	23640	
VPS13C	54832	
CYP4A22	284541	
SEC24B	10427	
PABPC5	140886	
VEGFA	7422	
TUBA1A	7846	
SLCO1B1	10599	
PLD1	5337	
IL36A	27179	
USF1	7391	
OR13C4	138804	
COMMD5	28991	
NINL	22981	
LIMK2	3985	
ZFHX4	79776	
BTN3A2	11118	
NT5C1B	93034	
IL18BP	10068	
FEZ1	9638	
DISP3	57540	
PRDM2	7799	
PAGE5	90737	
SSMEM1	136263	
CHIC2	26511	
OR4C15	81309	
OR8K3	219473	
LCLAT1	253558	
DHX15	1665	
RWDD2A	112611	
RBM15B	29890	
FCGBP	8857	
CFAP47	286464	
UBE2J1	51465	
MANBAL	63905	
ALDH18A1	5832	
CYP19A1	1588	
CDK20	23552	
CES1	1066	
RPS14	6208	
EIF1AX	1964	
PLEKHA7	144100	
OR51B5	282763	
TACC2	10579	
PDGFB	5155	
CBFA2T3	863	
LOC101926963	-	
F11-AS1	285441	
UNG	7374	
TNN	63923	
PRSS23	11098	
CD24	100133941	
HUS1	3364	
ZNF777	27153	
CGB8	94115	
CORO6	84940	
LCMT1-AS1	102723510	
MOB2	81532	
MAP4	4134	
ADGRD1	283383	
FBXO44	93611	
NRIP2	83714	
C1orf122	127687	
SYNGR1	9145	
CSGALNACT2	55454	
ZNF273	10793	
ZBTB25	7597	
TNIP2	79155	
CTNS	1497	
TRPM8	79054	
CYFIP2	26999	
AGFG2	3268	
NOP10	55505	
FAM228A	653140	
ASAH2	56624	
ZNF629	23361	
ANXA11	311	
KRT73	319101	
SCARA3	51435	
NBEAP1	606	
HSFY1	86614	
ELMO2	63916	
DMPK	1760	
CACNA1E	777	
CCDC71L	168455	
BBS7	55212	
C3orf35	-	
LTK	4058	
WNT8A	7478	
CTNNB1	1499	
PDE11A	50940	
ACHE	43	
CDKN2A	1029	
LOC648987	648987	
TRIM23	373	
GLRX3	10539	
GPR83	10888	
TRERNA1	100887755	
LACTB	114294	
TP53TG3	24150	
SARDH	1757	
FBXO38	81545	
MIF	4282	
IL5	3567	
OPCML	4978	
SLC39A7	7922	
KRTAP12-1	353332	
LINC01563	101060544	
IL2RA	3559	
ARIH1	25820	
LOC102724264	-	
TRIM60	166655	
NLN	57486	
FOXI1	2299	
MECR	51102	
ABHD12B	145447	
MYNN	55892	
OR10P1	121130	
ZNF705D	728957	
SFT2D3	84826	
IL1RAP	3556	
LCN8	138307	
DDX59	83479	
VGF	7425	
TLDC1	-	
MAS1	4142	
MSTO1	55154	
OR4C13	283092	
CT45A3	441519	
PTPN9	5780	
RYBP	23429	
OR4D9	390199	
IKZF2	22807	
EVX2	344191	
PSG5	5673	
C16orf46	123775	
SGTB	54557	
SH3GL2	6456	
METTL8	79828	
SIGLEC12	89858	
KPNA6	23633	
CEP290	80184	
TP53INP1	94241	
SIX6	4990	
PIKFYVE	200576	
CAPZB	832	
TMEM33	55161	
BCL2L2	599	
MBNL2	10150	
SNX21	90203	
CREB3L3	84699	
LOC100996249	100996249	
CNPY4	245812	
LOC100129316	100129316	
PGLYRP1	8993	
MLN	4295	
CCL23	6368	
GRK5	2869	
CPSF7	79869	
ZNF589	51385	
SNRPD2	6633	
CSNK1A1	1452	
PLA2R1	22925	
AK3	50808	
PRL	5617	
HNRNPA1L2	144983	
FAM72D	728833	
LSM2	57819	
CCR1	1230	
EZR	7430	
EPG5	57724	
BEND3	57673	
DNAJA1	3301	
SIRT3	23410	
EIF5AL1	143244	
ROBO1	6091	
ICE2	79664	
TRAF3IP2	10758	
C1orf159	54991	
CLIC5	53405	
WISP3	8838	
HSD17B10	3028	
EVI2B	2124	
TBCA	6902	
MIA2	4253	
CD248	57124	
SYNPO2L	79933	
TACC2	10579	
DYNLT3	6990	
BTRC	8945	
XIST	7503	
OR52H1	390067	
CNDP1	84735	
PPA1	5464	
HUS1	3364	
COX4I2	84701	
CCL3L1	6349	
NUDT13	25961	
APBB1IP	54518	
SCGB2A2	4250	
FASTKD1	79675	
GABRA2	2555	
ZXDC	79364	
TMEM185A	84548	
MARVELD2	153562	
TM9SF3	56889	
SETDB2	83852	
KLF12	11278	
YY1AP1	55249	
GYG1	2992	
PAX7	5081	
AQP1	358	
FAM209B	388799	
TM9SF2	9375	
SSR3	6747	
TMEM259	91304	
CFHR4	10877	
LTBP3	4054	
C14orf1	11161	
DCUN1D5	84259	
RPS17	6218	
NFATC3	4775	
TSPAN2	10100	
KBTBD4	55709	
TMEM164	84187	
VBP1	7411	
TOPAZ1	375337	
ANKS1B	56899	
ZNF407	55628	
KRBOX4	55634	
MAFK	7975	
ABCD2	225	
MMP26	56547	
SS18L1	26039	
CTAGE15	441294	
FOXA2	3170	
FOXP2	93986	
TYSND1	219743	
WDR33	55339	
SLC2A8	29988	
TANC1	85461	
NANOS2	339345	
WASH7P	653635	
FILIP1L	11259	
TMEM132C	92293	
CD38	952	
PRDM11	56981	
LOC728323	-	
TNFRSF13B	23495	
ATG101	60673	
PTPN20	26095	
PAPOLA	10914	
SEPT14	-	
RNF41	10193	
PDE4B	5142	
HPCA	3208	
CR1	1378	
BOK	666	
UBXN11	91544	
GIMAP2	26157	
TRAPPC2	6399	
SNX14	57231	
TCTEX1D4	-	
EXOC6	54536	
LINC00398	100874158	
FARSB	10056	
TM4SF19	116211	
KRTAP12-4	386684	
CLEC3A	10143	
PCID2	55795	
LILRB5	10990	
LIN7C	55327	
TRPV1	7442	
STEAP4	79689	
AMIGO1	57463	
C1orf186	-	
ESPNL	339768	
LINC00430	106144533	
APIP	51074	
ANP32C	23520	
UNC45B	146862	
NR4A3	8013	
PRR5	55615	
SDC4P	376844	
C16orf90	646174	
RPS26	6231	
RPL9	6133	
CARD14	79092	
GPR139	124274	
KLHL6	89857	
ANXA6	309	
PIWIL4	143689	
ACSBG2	81616	
RSRC2	65117	
THCAT155	100129223	
ATP1B3	483	
OR52R1	119695	
LINC00489	100861522	
VLDLR-AS1	401491	
MEIS2	4212	
FOLR2	2350	
SDHAP1	255812	
ZNF492	57615	
KCNK2	3776	
FAM168A	23201	
IRGC	56269	
SLC22A12	116085	
CLEC3B	7123	
CT47A6	728062	
BTLA	151888	
ZC3H10	84872	
DDX10	1662	
CALCOCO2	10241	
KLK14	43847	
ETFB	2109	
POLN	353497	
EIF6	3692	
MEI1	150365	
INSC	387755	
LCN12	286256	
FAM206A	-	
AGAP1	116987	
FOXK1	221937	
PABPC4	8761	
KLC4	89953	
OTOGL	283310	
SLC22A10	387775	
OR4F5	79501	
PGRMC1	10857	
MT1L	4500	
ARMC1	55156	
RARB	5915	
RUNX1T1	862	
TIAM2	26230	
PSMB5	5693	
HNRNPU	3192	
MAPK15	225689	
RHOXF1	158800	
SLFNL1	200172	
DEPDC1	55635	
PLAUR	5329	
ELMO1	9844	
AMIGO2	347902	
NKX1-2	390010	
BCL7A	605	
CREB5	9586	
HBP1	26959	
MUTYH	4595	
CASP3	836	
RASGRF2	5924	
CTXN3	613212	
OR5AK2	390181	
AWAT2	158835	
TEPP	374739	
OMP	4975	
KIAA1324L	-	
PRMT6	55170	
BUB3	9184	
TIA1	7072	
ERMN	57471	
ZNF648	127665	
SGO1	151648	
HSPA12A	259217	
SMN1	6606	
PPCDC	60490	
FCGR2A	2212	
P2RX2	22953	
TCF7	6932	
MICU2	221154	
STRIP2	57464	
CDV3	55573	
SMAD7	4092	
SPG11	80208	
C22orf42	150297	
SLAMF9	89886	
INPP5K	51763	
TM6SF1	53346	
CLCN2	1181	
FAM9C	171484	
RHOJ	57381	
OTUD6B	51633	
FOSL1	8061	
ADAR	103	
DPH2	1802	
CST2	1470	
TRIM45	80263	
NGB	58157	
OR52J3	119679	
C4orf22	-	
CD96	10225	
NEK3	4752	
RORA	6095	
OR2T12	127064	
UROD	7389	
GAS8	2622	
G6PD	2539	
EPN3	55040	
GPI	2821	
ATP6V1G1	9550	
NIPBL	25836	
PLEC	5339	
H1F0	-	
NPBWR2	2832	
GZMH	2999	
HSD17B14	51171	
NR4A1	3164	
FLII	2314	
VIT	5212	
OGFOD3	79701	
ZNF563	147837	
ELK4	2005	
TSGA10IP	254187	
GATB	5188	
NOP2	4839	
GYPC	2995	
TES	26136	
H2AFZ	-	
PCDHAC2	56134	
SLC19A2	10560	
CENPC	1060	
MAP3K7	6885	
LAD1	3898	
PRR11	55771	
NDUFA1	4694	
TAX1BP3	30851	
SLC26A9	115019	
CTSB	1508	
SPANXD	64648	
LOC101927431	-	
HTRA2	27429	
EPHA6	285220	
POFUT1	23509	
TMEM156	80008	
PIEZO2	63895	
NFATC1	4772	
SRRM3	222183	
LOC101930164	-	
LOC102724190	-	
TAS2R4	50832	
FGF12	2257	
UTP4	84916	
ZNF804A	91752	
CCL5	6352	
FBXO17	115290	
ZNF572	137209	
MAB21L2	10586	
MEDAG	84935	
ICK	22858	
TMEM222	84065	
PCDH11X	27328	
PLRG1	5356	
RAI2	10742	
C1orf216	127703	
ASGR2	433	
C6orf106	64771	
RAE1	8480	
OR4C3	256144	
FGF13	2258	
AMPD3	272	
GFRA2	2675	
AIP	9049	
HRNR	388697	
GNG8	94235	
RAB4A	5867	
PRAM1	84106	
ADAM22	53616	
POC1A	25886	
KCTD18	130535	
CD177	57126	
MYF5	4617	
HOXC4	3221	
LOC105376271	105376271	
SATB1	6304	
OR12D3	81797	
HAP1	9001	
TMEFF2	23671	
NFKB2	4791	
MYF5	4617	
CETN3	1070	
NOL12	79159	
OBSL1	23363	
MROH8	140699	
PEX26	55670	
THBS4	7060	
RPS26	6231	
FOXN3	1112	
RPRD2	23248	
RPL3	6122	
OR6S1	341799	
VAPB	9217	
MTX2	10651	
TTL	150465	
PTGR1	22949	
BCYRN1	618	
NSMF	26012	
FBXO47	494188	
TUBGCP6	85378	
NXPE4	54827	
ZNF275	10838	
RBM45	129831	
SLC24A2	25769	
COL23A1	91522	
SERPINB11	89778	
TERT	7015	
ZNF790	388536	
CDKL3	51265	
CLCN4	1183	
NLGN3	54413	
LOC101928326	101928326	
SIX3	6496	
KLHL15	80311	
ATP11B	23200	
C11orf96	387763	
TRIM39	56658	
FCHSD2	9873	
SNORD43	26807	
SLC10A7	84068	
WDR46	9277	
PGM5	5239	
LIMS1	3987	
INSC	387755	
TOMM70	9868	
CDK13	8621	
FBXO7	25793	
PCDHGB7	56099	
PADI4	23569	
FBXW4	6468	
TRIM9	114088	
FBXL5	26234	
C12orf54	121273	
CASP7	840	
NFATC3	4775	
SOAT2	8435	
HOXA4	3201	
CSNK1G3	1456	
SNTG2	54221	
WDR33	55339	
SPAG16	79582	
TRUB1	142940	
PPID	5481	
SLC5A1	6523	
GLB1	2720	
ZSCAN16	80345	
ZSCAN2	54993	
C3orf20	84077	
BID	637	
FIG4	9896	
FOXK1	221937	
LOC100507477	100507477	
CTAG1B	1485	
PLAG1	5324	
PSKH2	85481	
KRTAP4-5	85289	
LRRC29	26231	
CD276	80381	
HPS4	89781	
NRG3	10718	
TNRC6C	57690	
ZBED4	9889	
LHFPL2	10184	
SFTPD	6441	
ATRN	8455	
IL4R	3566	
